bathrooms,parkingSpaces,suites,monthlyCondoFee,usableAreas,bedrooms,backyard,barbgrill,bathtub,fireplace,furnished,garden,guestpark,gym,hottub,partyhall,playground,pool,sauna,sportcourt,tenniscourt,imvl_type,address.region,salePrice
8,5,2,1382,400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3100002
7,6,5,685,504,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,2200000
3,5,1,1382,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,950000
2,3,1,1382,200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1500000
2,3,1,1382,180,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,casas,Sudeste,860000
6,4,4,1382,300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1400000
1,1,1,1382,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,165000
1,3,1,1382,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,230000
2,2,1,1382,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,650000
3,5,1,1382,500,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,600000
7,5,4,1382,483,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1000000
5,4,3,1382,300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1500000
3,2,2,1382,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1750000
4,2,1,1382,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1200000
1,1,1,1382,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,520000
3,4,1,1382,238,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1600000
2,3,1,1382,120,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,650000
2,1,1,1382,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Nordeste,170000
4,4,4,1382,550,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1650000
1,2,1,1382,145,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,750000
2,3,1,1382,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,649000
3,5,3,1382,460,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1500000
4,4,1,1382,280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1990000
4,4,2,1382,300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,850000
1,2,1,1382,131,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,530000
4,2,1,1382,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,650000
5,3,2,1382,250,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1500000
2,2,1,460,123,4,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,casas,Sudeste,500000
1,2,1,1382,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,265000
4,2,2,1382,161,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,850000
2,3,1,1382,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3600000
7,6,4,1382,520,4,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,casas,Sudeste,1500000
0,2,0,500,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,280000
3,5,1,1382,220,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1100000
1,2,0,1,189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,640000
5,3,3,1382,360,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,750000
6,2,4,500,365,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,casas,Sudeste,1850000
3,3,1,1382,120,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,790000
1,2,1,1382,180,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,650000
2,2,1,1382,134,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,175000
6,6,2,1382,476,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,casas,Sudeste,7300000
2,2,1,1382,200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,785000
8,3,2,1382,295,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,1690000
4,2,2,1382,230,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,735000
1,2,1,1382,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,420000
5,4,2,508,277,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,casas,Sudeste,1800000
3,3,1,1382,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,700000
6,2,4,390,362,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,casas,Sudeste,2100000
2,1,1,1382,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,290000
2,2,1,1382,125,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,520000
3,5,3,1382,400,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,850000
4,10,4,1382,170,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,casas,Nordeste,750000
3,2,1,1382,250,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1800000
2,1,0,1382,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,350000
2,3,1,1382,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,450000
8,9,5,1382,622,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3900000
5,8,4,1382,400,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1400000
8,2,2,680,601,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,casas,Sudeste,1400000
3,2,1,1382,165,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,689000
1,3,1,1382,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,190000
1,2,1,1382,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,330000
1,2,0,1382,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,450000
3,1,1,1382,210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,920000
7,6,3,1382,439,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3500000
1,0,0,1382,68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,210000
4,4,1,1382,239,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1600000
2,2,1,1382,175,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,700000
2,1,1,1382,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,450000
4,5,1,1382,345,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,585000
1,4,1,1382,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,850000
5,6,4,1382,321,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1780000
2,3,1,1382,245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,300000
2,3,1,1382,162,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,880000
8,4,3,1300,2500,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,3500000
2,2,1,1382,167,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,950000
2,2,1,400,100,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,casas,Sudeste,400000
5,6,1,1382,427,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1250000
5,4,5,1382,214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Nordeste,480000
1,2,1,1382,184,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,550000
2,1,1,1382,320,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,530000
5,2,3,890,360,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1300000
2,2,1,1382,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,350000
6,4,4,681,500,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1200000
3,2,3,1382,175,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1500000
2,3,1,1382,180,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,900000
1,1,1,250,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,185000
5,3,6,1382,243,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1900000
1,2,1,1382,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,305000
4,3,3,1382,450,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1680000
4,4,1,1382,390,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,700000
4,4,1,1382,170,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,820000
2,1,1,1382,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,249000
3,2,1,1382,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,585000
4,3,1,1382,198,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,695000
2,2,1,1382,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,700000
5,3,1,1382,254,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1000000
1,2,1,1382,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,160000
7,2,4,1180,500,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2959000
2,5,1,1382,301,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3499900
4,8,5,1980,760,5,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,casas,Sudeste,3500000
4,6,4,1382,700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,5400000
4,4,2,1382,444,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1980000
5,4,3,1382,300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1480000
5,6,4,1382,600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,4000000
2,10,3,1382,720,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,6000000
5,4,3,1382,271,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3500000
2,6,1,1382,336,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,995000
4,10,4,2535,1000,5,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,casas,Sudeste,15000000
5,3,4,750,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2350000
1,1,1,1382,339,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1550000
3,4,2,1382,650,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1980000
5,8,3,1382,570,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3500000
3,3,1,1382,280,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,495000
7,3,4,830,480,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,4500000
4,2,4,850,430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1795000
2,2,1,1382,223,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1589000
4,3,1,1382,264,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2000000
7,6,3,1382,430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,4900000
3,8,1,1382,297,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,5000000
5,1,1,1382,260,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,980000
4,4,3,1382,400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,5498000
3,4,1,1382,185,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,790000
3,6,1,1382,565,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,casas,Sudeste,3195000
1,3,1,1382,465,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,5800000
3,5,1,1382,267,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,4000000
3,2,1,1382,250,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,930000
3,2,3,1382,100,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1000000
1,1,1,1382,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,489000
3,4,1,1382,238,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1400000
3,2,2,1382,150,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,955000
3,4,1,1382,230,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1500000
4,2,1,1382,240,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,780000
4,2,3,1382,450,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1500000
1,1,1,1382,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1150000
3,1,1,1382,252,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,400000
3,1,1,1382,150,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1700000
3,5,1,1382,190,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2400000
3,2,1,1382,300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2500000
5,1,3,730,265,4,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,casas,Sul,880000
8,6,5,1382,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3000000
2,4,1,1382,438,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,casas,Sudeste,2200000
4,4,1,1382,650,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,9000000
5,2,2,1382,268,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1350000
1,2,0,1382,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,875000
1,5,5,1382,708,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2900000
4,2,2,1382,191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,6000000
5,8,3,1382,506,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2800000
1,1,1,1382,90,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,225000
5,5,3,1382,301,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,995000
8,6,7,1382,386,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2500000
4,6,2,680,467,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1690000
9,5,5,1050,665,6,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,casas,Sudeste,5000000
3,4,1,1382,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,780000
3,3,1,300,310,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1200000
3,2,1,1382,154,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,890000
5,4,4,1382,400,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1190000
1,8,4,1382,533,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2500000
3,8,1,1382,432,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1700000
4,6,1,1,340,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,5000000
4,2,1,1382,285,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,2500000
5,5,1,1382,330,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,6000000
6,6,3,1382,700,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,9000000
3,6,3,1382,399,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,casas,Sudeste,4500000
3,2,2,1382,169,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,550000
2,6,1,1382,225,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1400000
6,3,1,1382,265,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,800000
6,5,2,1382,268,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,850000
5,4,4,600,338,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,1170000
0,3,1,1382,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,800000
5,4,2,1382,250,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,casas,Nordeste,480000
6,7,4,550,453,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1800000
0,0,0,1382,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sul,300000
2,3,4,1200,380,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1290000
1,1,0,1382,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,400000
6,4,4,1382,410,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,casas,Sudeste,4000000
7,4,3,1382,507,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,1900000
2,1,1,1382,124,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,890000
6,8,4,3000,870,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,11000000
6,3,5,1382,760,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,9000000
6,4,4,1382,600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3500000
1,2,1,1382,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,430000
4,4,3,1382,392,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3200000
10,8,5,1,800,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,15000000
9,18,3,1382,1100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,14000000
3,6,0,1382,300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,7000000
3,3,1,1382,200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,3900000
4,4,4,3850,385,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,4000000
3,10,2,1382,700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casas,Sudeste,8500000
5,4,2,1382,300,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,casas,Sudeste,785000
2,2,1,610,63,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,casas,Sudeste,395000
6,6,4,3157,430,4,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,cobertura,Sudeste,6700000
5,2,3,5700,400,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,9750000
4,3,3,1200,230,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,cobertura,Sudeste,1600000
8,4,5,4540,483,5,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,cobertura,Sudeste,4000000
6,2,4,2600,340,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,cobertura,Sudeste,12000000
4,2,2,1850,211,3,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,cobertura,Sudeste,990000
1,1,4,1100,258,4,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,cobertura,Sudeste,1950000
3,2,1,70956,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,380000
4,3,3,1200,237,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,cobertura,Sudeste,1890000
2,2,1,700,139,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sul,849000
7,3,3,4180,285,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,cobertura,Sudeste,3900000
4,3,1,430,200,3,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,cobertura,Sudeste,750000
3,2,1,500,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,790000
4,2,2,1070,153,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,cobertura,Sudeste,500000
7,2,3,4000,220,3,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,cobertura,Sudeste,4000000
3,3,3,1600,294,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,1600000
4,4,3,1015,170,3,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,cobertura,Sudeste,1180000
4,2,2,945,157,3,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,cobertura,Sudeste,942306
1,1,1,436,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,510000
1,1,1,45,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,318000
5,2,3,500,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,820000
4,2,2,350,119,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,cobertura,Sudeste,520000
3,1,1,2500,230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,4300000
2,2,1,1270,96,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,cobertura,Sudeste,1385000
3,3,1,230,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,515000
2,1,1,325,198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,330000
2,2,1,1150,109,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,cobertura,Sudeste,1090000
4,2,2,475,137,3,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,cobertura,Sudeste,360000
2,4,1,3295,487,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,9000000
1,2,0,445,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,190000
2,2,0,450,130,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,cobertura,Sudeste,240000
4,2,2,1382,300,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,cobertura,Sul,920000
3,2,2,585,128,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,cobertura,Sudeste,680000
4,5,4,829,248,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,1400000
5,5,3,2700,259,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,cobertura,Sudeste,2450000
6,5,3,3700,335,4,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,cobertura,Sudeste,6850000
2,2,1,1382,140,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,cobertura,Sudeste,230000
6,3,2,550,350,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,600000
6,6,4,3157,430,4,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,cobertura,Sudeste,6700000
7,3,3,6781,360,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,29000000
2,2,1,1382,147,3,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,cobertura,Sudeste,430000
2,1,1,650,56,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,cobertura,Sudeste,380000
2,1,1,830,92,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,499990
3,2,1,800,154,3,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,cobertura,Sudeste,750000
5,3,3,1200,189,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,cobertura,Sudeste,1790000
5,2,3,1338,255,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,cobertura,Sudeste,890000
2,3,1,1382,126,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,489000
2,1,1,337,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,880000
3,3,1,687,140,2,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,cobertura,Sudeste,658000
3,4,1,3000,200,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,cobertura,Sudeste,2685000
2,1,1,350,57,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,cobertura,Sudeste,180000
2,1,1,50,98,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,300000
4,2,2,874,100,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,cobertura,Sudeste,650000
4,2,1,470,147,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,cobertura,Sudeste,340000
2,2,1,100,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,480000
3,2,1,687,121,2,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,cobertura,Sudeste,545000
4,2,2,950,135,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,cobertura,Sudeste,849900
2,2,1,1382,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,360000
2,4,1,449,90,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cobertura,Sudeste,390000
